0.03,80,320,True,83742.04488316539,83742.04488316539,15.538290739059448,
0.04,20,20,True,147374.2745497239,147374.2745497239,0.23803973197937012,
0.04,20,40,True,129438.02015445167,129438.02015445167,0.5165536403656006,
0.04,20,80,True,120821.64727821217,120821.64727821217,0.8965330123901367,
0.04,20,160,True,117132.5662923933,117132.5662923933,1.8665287494659424,
0.04,20,320,True,113558.68668864267,113558.68668864267,3.8574635982513428,
0.04,30,20,True,132744.33823302403,132744.33823302403,0.31632542610168457,
0.04,30,40,True,123985.89745107043,123985.89745107043,0.7199199199676514,
0.04,30,80,True,122930.84108550922,122930.84108550922,1.6159183979034424,
0.04,30,160,True,105938.25206643654,105938.25206643654,2.681464195251465,
0.04,30,320,True,93841.38765325048,93841.38765325048,5.658159017562866,
0.04,40,20,True,135379.92535704724,135379.92535704724,0.44768238067626953,
0.04,40,40,True,122394.54248134377,122394.54248134377,0.9551429748535156,
0.04,40,80,True,111821.57903026251,111821.57903026251,2.689617395401001,
0.04,40,160,True,108423.39203176432,108423.39203176432,4.241886377334595,
0.04,40,320,True,91822.97085769924,91822.97085769924,8.000101089477539,
0.04,60,20,True,133438.4847638248,133438.4847638248,0.7864329814910889,
0.04,60,40,True,120914.71515735483,120914.71515735483,1.743774652481079,
0.04,60,80,True,102330.53741815222,102330.53741815222,2.7516467571258545,
0.04,60,160,True,98963.91919194191,98963.91919194191,5.847679138183594,
0.04,60,320,True,91965.72174779727,91965.72174779727,11.258995532989502,
0.04,80,20,True,129269.61192690402,129269.61192690402,1.0407772064208984,
0.04,80,40,True,123329.53227131559,123329.53227131559,2.1811954975128174,
0.04,80,80,True,107631.90789887872,107631.90789887872,3.589963674545288,
0.04,80,160,True,88168.01608225537,88168.01608225537,8.032192945480347,
0.04,80,320,True,82714.91986415433,82714.91986415433,15.805800914764404,
0.05,20,20,True,131175.9254063946,131175.9254063946,0.23172259330749512,
0.05,20,40,True,124859.91297692762,124859.91297692762,0.4411437511444092,
0.05,20,80,True,118398.82686471187,118398.82686471187,0.953087329864502,
0.05,20,160,True,120319.04468940008,120319.04468940008,2.0246810913085938,
0.05,20,320,True,100203.69395718897,100203.69395718897,3.5893802642822266,
0.05,30,20,True,132787.09053423826,132787.09053423826,0.3848264217376709,
0.05,30,40,True,119855.9296128629,119855.9296128629,0.721405029296875,
0.05,30,80,True,114229.60795824984,114229.60795824984,1.5919718742370605,
0.05,30,160,True,101980.96060038974,101980.96060038974,2.962097406387329,
0.05,30,320,True,91576.41332275831,91576.41332275831,5.6549036502838135,
0.05,40,20,True,129571.53248176174,129571.53248176174,0.48415541648864746,
0.05,40,40,True,119701.2995930489,119701.2995930489,0.9714484214782715,
0.05,40,80,True,107731.00881690736,107731.00881690736,1.7564854621887207,
0.05,40,160,True,103488.76706600297,103488.76706600297,3.494278907775879,
0.05,40,320,True,85375.28234669159,85375.28234669159,7.565352439880371,
0.05,60,20,True,122879.53317874277,122879.53317874277,0.8111438751220703,
0.05,60,40,True,118544.29521634885,118544.29521634885,1.7125332355499268,
0.05,60,80,True,110391.97806515303,110391.97806515303,2.7132153511047363,
0.05,60,160,True,94393.52681597395,94393.52681597395,6.269907712936401,
0.05,60,320,True,90457.47531165488,90457.47531165488,11.600691080093384,
0.05,80,20,True,124904.47489938313,124904.47489938313,1.1092827320098877,
0.05,80,40,True,116394.88307529436,116394.88307529436,2.2619197368621826,
0.05,80,80,True,104583.18412493523,104583.18412493523,3.8215909004211426,
0.05,80,160,True,90017.22419440144,90017.22419440144,7.473476886749268,
0.05,80,320,True,78206.19732095095,78206.19732095095,15.550957679748535,
0.06,20,20,True,132059.38301112546,132059.38301112546,0.21613216400146484,
0.06,20,40,True,133119.81982714077,133119.81982714077,0.4382750988006592,
0.06,20,80,True,112836.28977988519,112836.28977988519,0.8898043632507324,
0.06,20,160,True,113200.30858814402,113200.30858814402,1.939452886581421,
0.06,20,320,True,104428.82211324514,104428.82211324514,3.5888614654541016,
0.06,30,20,True,135440.20289138128,135440.20289138128,0.5178110599517822,
0.06,30,40,True,120417.85317644951,120417.85317644951,0.7021603584289551,
0.06,30,80,True,113644.58576921411,113644.58576921411,1.4747345447540283,
0.06,30,160,True,109050.3140848969,109050.3140848969,2.6423230171203613,
0.06,30,320,True,92605.7709206064,92605.7709206064,5.551919460296631,
0.06,40,20,True,131798.43990761982,131798.43990761982,0.44456958770751953,
0.06,40,40,True,124632.97105218725,124632.97105218725,1.0539915561676025,
0.06,40,80,True,118318.72826638797,118318.72826638797,1.8016908168792725,
0.06,40,160,True,110786.63208824245,110786.63208824245,3.710742235183716,
0.06,40,320,True,89388.17675774734,89388.17675774734,7.881272315979004,
0.06,60,20,True,131422.35746157187,131422.35746157187,0.9116320610046387,
0.06,60,40,True,123113.86508831447,123113.86508831447,1.5721824169158936,
0.06,60,80,True,109064.29071040594,109064.29071040594,3.4127461910247803,
0.06,60,160,True,86830.9374132892,86830.9374132892,7.171656131744385,
0.06,60,320,True,83406.32529450959,83406.32529450959,13.540533781051636,
0.06,80,20,True,128360.8241614122,128360.8241614122,1.2698535919189453,
0.06,80,40,True,117497.2401243128,117497.2401243128,2.5071985721588135,
0.06,80,80,True,101859.71861992653,101859.71861992653,4.732512950897217,
0.06,80,160,True,98127.88108442385,98127.88108442385,8.981599569320679,
0.06,80,320,True,89826.31737396496,89826.31737396496,16.187004566192627,
0.005,20,20,False,153390.8938581201,153390.8938581201,0.22815608978271484,
0.005,20,40,False,155132.3788981894,155132.3788981894,0.41899991035461426,
0.005,20,80,False,157100.66223990422,157100.66223990422,0.8881998062133789,
0.005,20,160,False,145615.7034456839,145615.7034456839,2.4426631927490234,
0.005,20,320,False,148008.98479645513,148008.98479645513,3.9153530597686768,
0.005,30,20,False,153219.0089479796,153219.0089479796,0.32633352279663086,
0.005,30,40,False,158542.9735561031,158542.9735561031,0.5907301902770996,
0.005,30,80,False,143233.92099031052,143233.92099031052,1.3131182193756104,
0.005,30,160,False,152555.85336644825,152555.85336644825,2.801469087600708,
0.005,30,320,False,154129.0822157157,154129.0822157157,5.869427680969238,
0.005,40,20,False,156433.5907983364,156433.5907983364,0.4302098751068115,
0.005,40,40,False,154877.076365255,154877.076365255,0.8818325996398926,
0.005,40,80,False,152594.99146502826,152594.99146502826,1.893585205078125,
0.005,40,160,False,152952.34753175316,152952.34753175316,3.8202030658721924,
0.005,40,320,False,145901.58603137665,145901.58603137665,7.1988677978515625,
0.005,60,20,False,151383.89569221647,151383.89569221647,0.6814286708831787,
0.005,60,40,False,149531.8316045183,149531.8316045183,1.301142930984497,
0.005,60,80,False,152881.14015490742,152881.14015490742,2.983591079711914,
0.005,60,160,False,151383.2865464537,151383.2865464537,5.838399648666382,
0.005,60,320,False,153037.42281792618,153037.42281792618,10.892021656036377,
0.005,80,20,False,149247.22190668786,149247.22190668786,0.876638650894165,
0.005,80,40,False,146258.42277771686,146258.42277771686,1.7358829975128174,
0.005,80,80,False,153215.41068588907,153215.41068588907,3.7570948600769043,
0.005,80,160,False,147317.21431592864,147317.21431592864,7.688798666000366,
0.005,80,320,False,143859.09747151498,143859.09747151498,14.980097532272339,
0.01,20,20,False,159636.5443475682,159636.5443475682,0.2359318733215332,
0.01,20,40,False,160172.83651617487,160172.83651617487,0.4287583827972412,
0.01,20,80,False,156896.0291690753,156896.0291690753,0.8124394416809082,
0.01,20,160,False,152680.85699000861,152680.85699000861,1.7070338726043701,
0.01,20,320,False,161344.22090950105,161344.22090950105,3.6768314838409424,
0.01,30,20,False,147027.6362833787,147027.6362833787,0.4124171733856201,
0.01,30,40,False,153376.04012981846,153376.04012981846,0.5944628715515137,
0.01,30,80,False,159526.4092618976,159526.4092618976,1.5100922584533691,
0.01,30,160,False,155387.0020778654,155387.0020778654,2.935053586959839,
0.01,30,320,False,152228.0489196704,152228.0489196704,5.455763101577759,
0.01,40,20,False,149439.76221618024,149439.76221618024,0.7335388660430908,
0.01,40,40,False,157713.63160539948,157713.63160539948,0.8654561042785645,
0.01,40,80,False,155713.55306136952,155713.55306136952,2.0444509983062744,
0.01,40,160,False,158365.19376706253,158365.19376706253,3.6238248348236084,
0.01,40,320,False,150008.32392744342,150008.32392744342,7.274384021759033,
0.01,60,20,False,150746.4891275291,150746.4891275291,0.6822597980499268,
0.01,60,40,False,153013.00936714365,153013.00936714365,1.3783454895019531,
0.01,60,80,False,150003.134026491,150003.134026491,2.7055814266204834,
0.01,60,160,False,147322.51724132514,147322.51724132514,5.517966032028198,
0.01,60,320,False,151566.47615297977,151566.47615297977,10.839005470275879,
0.01,80,20,False,152239.00218420455,152239.00218420455,0.9515659809112549,
0.01,80,40,False,152494.4334997126,152494.4334997126,1.7726812362670898,
0.01,80,80,False,153249.06508212182,153249.06508212182,3.743579387664795,
0.01,80,160,False,146952.17100874864,146952.17100874864,7.376855850219727,
0.01,80,320,False,152104.31148110295,152104.31148110295,14.92430591583252,
0.02,20,20,False,155324.46995315072,155324.46995315072,0.2129671573638916,
0.02,20,40,False,148167.67468187286,148167.67468187286,0.40300559997558594,
0.02,20,80,False,152400.97173882046,152400.97173882046,0.893528938293457,
0.02,20,160,False,151435.8367765662,151435.8367765662,1.8039288520812988,
0.02,20,320,False,150269.15697989412,150269.15697989412,3.7885541915893555,
0.02,30,20,False,157955.98618665079,157955.98618665079,0.3385193347930908,
0.02,30,40,False,143437.0643363978,143437.0643363978,0.7254612445831299,
0.02,30,80,False,155555.02559338717,155555.02559338717,1.315500259399414,
0.02,30,160,False,155040.61384029393,155040.61384029393,2.8014941215515137,
0.02,30,320,False,154500.61121146232,154500.61121146232,5.980282783508301,
0.02,40,20,False,161357.6223637114,161357.6223637114,0.4709048271179199,
0.02,40,40,False,153494.02791627296,153494.02791627296,0.8797464370727539,
0.02,40,80,False,156560.22722320346,156560.22722320346,1.7262632846832275,
0.02,40,160,False,149657.84857082865,149657.84857082865,3.574033737182617,
0.02,40,320,False,152740.41606502648,152740.41606502648,8.494430303573608,
0.02,60,20,False,149646.66250313775,149646.66250313775,0.7474100589752197,
0.02,60,40,False,151504.26064215883,151504.26064215883,1.3503084182739258,
0.02,60,80,False,153249.52057393047,153249.52057393047,2.5349411964416504,
0.02,60,160,False,153952.1591990851,153952.1591990851,5.597851276397705,
0.02,60,320,False,156092.40167025142,156092.40167025142,11.189312934875488,
0.02,80,20,False,151653.76670029692,151653.76670029692,0.8686370849609375,
0.02,80,40,False,136512.64415841203,136512.64415841203,1.7306675910949707,
0.02,80,80,False,150176.53955933484,150176.53955933484,3.7963688373565674,
0.02,80,160,False,147676.70682964104,147676.70682964104,7.30839204788208,
0.02,80,320,False,153096.7243926114,153096.7243926114,14.278226375579834,
0.03,20,20,False,153295.5115944132,153295.5115944132,0.2275984287261963,
0.03,20,40,False,149925.04913241763,149925.04913241763,0.4445805549621582,
0.03,20,80,False,148660.32430002253,148660.32430002253,0.8658654689788818,
0.03,20,160,False,159505.45904393232,159505.45904393232,2.282956123352051,
0.03,20,320,False,163930.66512631238,163930.66512631238,3.678985357284546,
0.03,30,20,False,158536.30801975896,158536.30801975896,0.35602879524230957,
0.03,30,40,False,152482.09551104595,152482.09551104595,0.6573629379272461,
0.03,30,80,False,152317.61918939822,152317.61918939822,1.495049238204956,
0.03,30,160,False,156626.8868913871,156626.8868913871,2.8105008602142334,
0.03,30,320,False,151800.99368190477,151800.99368190477,5.491238117218018,
0.03,40,20,False,154605.14660198765,154605.14660198765,0.5454161167144775,
0.03,40,40,False,148762.12971368607,148762.12971368607,0.8024172782897949,
0.03,40,80,False,151136.19641725864,151136.19641725864,1.7946488857269287,
0.03,40,160,False,144231.7764438966,144231.7764438966,3.79417085647583,
0.03,40,320,False,152044.17067759644,152044.17067759644,7.343002080917358,
0.03,60,20,False,154204.2872960116,154204.2872960116,0.7823660373687744,
0.03,60,40,False,151326.83119832183,151326.83119832183,1.436612844467163,
0.03,60,80,False,154114.38943528928,154114.38943528928,2.8768701553344727,
0.03,60,160,False,150511.29867725325,150511.29867725325,5.514792442321777,
0.03,60,320,False,149270.9865300313,149270.9865300313,11.40490460395813,
0.03,80,20,False,145500.26551719868,145500.26551719868,0.9794657230377197,
0.03,80,40,False,149786.65543962666,149786.65543962666,2.1774682998657227,
0.03,80,80,False,145027.31373683282,145027.31373683282,3.6220808029174805,
0.03,80,160,False,145867.72863869657,145867.72863869657,7.190605163574219,
0.03,80,320,False,145436.61928089248,145436.61928089248,14.477396011352539,
0.04,20,20,False,152061.86352448873,152061.86352448873,0.3436563014984131,
0.04,20,40,False,154816.12096580554,154816.12096580554,0.5035290718078613,
0.04,20,80,False,155210.85991861654,155210.85991861654,0.9219510555267334,
0.04,20,160,False,155678.18409136054,155678.18409136054,1.7803277969360352,
0.04,20,320,False,145606.76352479513,145606.76352479513,3.6680643558502197,
0.04,30,20,False,152352.13674689797,152352.13674689797,0.46158576011657715,
0.04,30,40,False,163634.5773251881,163634.5773251881,0.6114373207092285,
0.04,30,80,False,153899.8378134295,153899.8378134295,1.4001190662384033,
0.04,30,160,False,151044.09460714913,151044.09460714913,2.7465689182281494,
0.04,30,320,False,156993.4109110169,156993.4109110169,5.363964557647705,
0.04,40,20,False,144766.689912593,144766.689912593,0.41175150871276855,
0.04,40,40,False,153419.70955159128,153419.70955159128,1.252018928527832,
0.04,40,80,False,151858.4483278592,151858.4483278592,1.7933380603790283,
0.04,40,160,False,151526.77482851077,151526.77482851077,3.647732734680176,
0.04,40,320,False,162702.08082018205,162702.08082018205,7.788271903991699,
0.04,60,20,False,142002.71274746576,142002.71274746576,0.8115339279174805,
0.04,60,40,False,153372.7742866949,153372.7742866949,1.3669252395629883,
0.04,60,80,False,145674.72903516894,145674.72903516894,2.7892041206359863,
0.04,60,160,False,155612.10440123902,155612.10440123902,5.449617147445679,
0.04,60,320,False,154949.24151895547,154949.24151895547,11.379760265350342,
0.04,80,20,False,154903.24315889098,154903.24315889098,0.9935181140899658,
0.04,80,40,False,151451.93625888732,151451.93625888732,1.8553812503814697,
0.04,80,80,False,146426.54390618723,146426.54390618723,4.030644655227661,
0.04,80,160,False,147347.71833014156,147347.71833014156,7.2217535972595215,
0.04,80,320,False,152063.38613725457,152063.38613725457,14.641698598861694,
0.05,20,20,False,154779.81492863677,154779.81492863677,0.24322724342346191,
0.05,20,40,False,156041.5026430213,156041.5026430213,0.45841145515441895,
0.05,20,80,False,156244.33166876997,156244.33166876997,0.8542289733886719,
0.05,20,160,False,150442.1103831299,150442.1103831299,1.7806265354156494,
0.05,20,320,False,154688.67048492123,154688.67048492123,3.593752861022949,
0.05,30,20,False,155302.9971627179,155302.9971627179,0.38306474685668945,
0.05,30,40,False,156099.930093085,156099.930093085,0.6482279300689697,
0.05,30,80,False,155831.24466225607,155831.24466225607,1.386211633682251,
0.05,30,160,False,144894.68044026653,144894.68044026653,2.670423746109009,
0.05,30,320,False,144763.5381430822,144763.5381430822,5.4112560749053955,
0.05,40,20,False,148407.226958833,148407.226958833,0.43135881423950195,
0.05,40,40,False,155200.27165239825,155200.27165239825,0.8648800849914551,
0.05,40,80,False,155179.29205538594,155179.29205538594,1.8938732147216797,
0.05,40,160,False,163268.29790144728,163268.29790144728,3.8856611251831055,
0.05,40,320,False,155472.7573353003,155472.7573353003,7.194634437561035,
0.05,60,20,False,150165.63232720457,150165.63232720457,0.7374076843261719,
0.05,60,40,False,148713.82260077252,148713.82260077252,1.307136058807373,
0.05,60,80,False,153026.29571301618,153026.29571301618,2.83506441116333,
0.05,60,160,False,158744.86258052185,158744.86258052185,5.446289300918579,
0.05,60,320,False,149942.22480273913,149942.22480273913,11.049652099609375,
0.05,80,20,False,158000.13786828637,158000.13786828637,0.9277539253234863,
0.05,80,40,False,142100.34973109208,142100.34973109208,1.841327428817749,
0.05,80,80,False,154232.57948437135,154232.57948437135,3.692385196685791,
0.05,80,160,False,150871.99549763463,150871.99549763463,7.420139312744141,
0.05,80,320,False,152711.56589752552,152711.56589752552,14.6249098777771,
0.06,20,20,False,155280.4175852867,155280.4175852867,0.3616750240325928,
0.06,20,40,False,152138.55509860878,152138.55509860878,0.5202419757843018,
0.06,20,80,False,143810.6461213187,143810.6461213187,0.9565870761871338,
0.06,20,160,False,163153.57394621693,163153.57394621693,1.8067891597747803,
0.06,20,320,False,154427.92503847842,154427.92503847842,3.674816131591797,
0.06,30,20,False,156356.74093508627,156356.74093508627,0.35564732551574707,
0.06,30,40,False,148677.36310523978,148677.36310523978,0.6754884719848633,
0.06,30,80,False,156275.95383428715,156275.95383428715,1.374335527420044,
0.06,30,160,False,153253.6460281509,153253.6460281509,2.7467353343963623,
0.06,30,320,False,156502.29592632467,156502.29592632467,5.415613412857056,
0.06,40,20,False,155928.4451859911,155928.4451859911,0.5211963653564453,
0.06,40,40,False,154205.60857816332,154205.60857816332,0.9695675373077393,
0.06,40,80,False,153059.44482265794,153059.44482265794,1.7722952365875244,
0.06,40,160,False,147366.7062159453,147366.7062159453,3.753664970397949,
0.06,40,320,False,153739.18735323846,153739.18735323846,7.747174024581909,
0.06,60,20,False,155446.0131857571,155446.0131857571,0.690638542175293,
0.06,60,40,False,151283.18621161362,151283.18621161362,1.2915503978729248,
0.06,60,80,False,148847.34465926606,148847.34465926606,2.672550916671753,
0.06,60,160,False,152997.48047540136,152997.48047540136,5.448981285095215,
0.06,60,320,False,148512.99179396054,148512.99179396054,10.80434513092041,
0.06,80,20,False,148802.73400544547,148802.73400544547,0.9120841026306152,
0.06,80,40,False,149683.05672258482,149683.05672258482,1.74943208694458,
0.06,80,80,False,154284.92692267787,154284.92692267787,3.673520088195801,
0.06,80,160,False,138833.46551523736,138833.46551523736,7.6535913944244385,
0.06,80,320,False,149219.83483218303,149219.83483218303,15.586070537567139,
